,categorical_crossentropy,loss,mae,mse,val_categorical_crossentropy,val_loss,val_mae,val_mse
0,1.2990087270736694,1.2990085241356157,0.19318167865276337,0.09490209072828293,1.271956205368042,1.2719561735050844,0.1994687020778656,0.09351947158575058
1,1.2069734334945679,1.2069739470520915,0.18461903929710388,0.09053760766983032,1.254384994506836,1.2543847838914555,0.19729873538017273,0.0925324335694313
2,1.1840240955352783,1.1840242928281035,0.181845024228096,0.08920546621084213,1.228040099143982,1.22804010111235,0.19518178701400757,0.09083884209394455
3,1.17222261428833,1.1722228108425272,0.17991949617862701,0.08853427320718765,1.237743854522705,1.237743943960428,0.1956688016653061,0.09149494022130966
4,1.1622916460037231,1.1622918968734606,0.1784840226173401,0.08794829249382019,1.1999447345733643,1.1999445959264403,0.19175758957862854,0.08901408314704895
5,1.1559693813323975,1.155969291140638,0.1772492527961731,0.08756814152002335,1.2217973470687866,1.2217971582284777,0.19406889379024506,0.09011305868625641
6,1.1497691869735718,1.1497695502202894,0.17677588760852814,0.08719473332166672,1.2224681377410889,1.2224683681631727,0.19375906884670258,0.09020598977804184
7,1.1451269388198853,1.1451269567316151,0.17630530893802643,0.08695230633020401,1.2054462432861328,1.2054460934441156,0.191717728972435,0.08902540057897568
8,1.1406092643737793,1.1406094151726074,0.1754116266965866,0.08677692711353302,1.2253669500350952,1.2253666766779834,0.1935582458972931,0.09009420871734619
9,1.1367461681365967,1.1367464159463037,0.1750834435224533,0.08655337244272232,1.239888310432434,1.2398883897822708,0.19449515640735626,0.09085594862699509
10,1.1340298652648926,1.1340303906932239,0.17476709187030792,0.0863918662071228,1.2434449195861816,1.2434450166513307,0.19430363178253174,0.09097488224506378
11,1.1307471990585327,1.1307473245329709,0.174622043967247,0.0862601101398468,1.2617433071136475,1.2617435016130145,0.19560369849205017,0.09213239699602127
12,1.12705659866333,1.1270567746810296,0.1738424450159073,0.08606704324483871,1.282187819480896,1.2821878875126165,0.19708029925823212,0.09347616136074066
13,1.1246832609176636,1.1246835439968594,0.1739734411239624,0.08597974479198456,1.271518349647522,1.2715184253066687,0.19553670287132263,0.09296877682209015
14,1.1221998929977417,1.1222000097801106,0.17340238392353058,0.08587536215782166,1.2986096143722534,1.2986095213668634,0.19771887362003326,0.09485386312007904
15,1.1205860376358032,1.1205858052317668,0.17372190952301025,0.08581551909446716,1.2928669452667236,1.292867005178926,0.19680866599082947,0.09480245411396027
16,1.1182605028152466,1.1182604464816688,0.17278282344341278,0.08571376651525497,1.316827654838562,1.316827469073828,0.19846320152282715,0.0962393656373024
17,1.1164554357528687,1.1164553609008308,0.17256364226341248,0.08567920327186584,1.35402250289917,1.354022318733735,0.20109997689723969,0.09926996380090714
18,1.1151224374771118,1.1151221713863608,0.17245827615261078,0.08552392572164536,1.3555485010147095,1.3555484205576658,0.20076686143875122,0.09953927248716354
19,1.1132475137710571,1.113247557996411,0.17225785553455353,0.08546028286218643,1.386888861656189,1.386888859195729,0.203161358833313,0.10206376761198044
20,1.111614465713501,1.1116147298653534,0.17212237417697906,0.08536063134670258,1.3774166107177734,1.3774165474839501,0.20221702754497528,0.10159226506948471
21,1.1104611158370972,1.1104610868987057,0.17206645011901855,0.08532514423131943,1.3800300359725952,1.3800300796457612,0.2023427039384842,0.10245534032583237
22,1.1100107431411743,1.1100109865059233,0.17174533009529114,0.08535527437925339,1.4240459203720093,1.424045769914877,0.20523066818714142,0.1054404154419899
23,1.1079319715499878,1.1079322499336197,0.17170706391334534,0.08519674837589264,1.4249169826507568,1.4249172610518117,0.20520514249801636,0.10609665513038635
24,1.1071205139160156,1.1071205183082145,0.1715664267539978,0.0851476863026619,1.4275392293930054,1.4275391045246577,0.20506498217582703,0.10676857829093933
