,categorical_crossentropy,loss,mae,mse,val_categorical_crossentropy,val_loss,val_mae,val_mse
0,1.3158738613128662,1.3158739957167898,0.19526484608650208,0.09636381268501282,1.2472530603408813,1.2472529435920519,0.19761767983436584,0.09243247658014297
1,1.2212913036346436,1.2212913803992005,0.1865982860326767,0.09167270362377167,1.2075433731079102,1.2075433453047115,0.19378778338432312,0.08979766815900803
2,1.188936471939087,1.1889362456287318,0.1825258433818817,0.08953947573900223,1.199731469154358,1.1997313610171385,0.19301480054855347,0.08912386745214462
3,1.172775387763977,1.1727755839752396,0.18024733662605286,0.08855189383029938,1.1723626852035522,1.1723629622513543,0.18926215171813965,0.0872773751616478
4,1.1643273830413818,1.1643278785420879,0.17905130982398987,0.08812928944826126,1.1553385257720947,1.155338674260859,0.18738819658756256,0.08616628497838974
5,1.154500126838684,1.1545001483644155,0.1774059385061264,0.08750119805335999,1.1383874416351318,1.1383874618109042,0.184748113155365,0.08498897403478622
6,1.1495808362960815,1.1495811312988444,0.1771741658449173,0.08732930570840836,1.1443268060684204,1.1443267225358016,0.18528607487678528,0.08548083901405334
7,1.144698977470398,1.144698843092854,0.1762429028749466,0.08706124871969223,1.1339010000228882,1.1339010290563167,0.18359358608722687,0.0848061591386795
8,1.1406354904174805,1.1406356181869415,0.17550133168697357,0.08684296160936356,1.132856011390686,1.1328560270146073,0.1826276183128357,0.08467631042003632
9,1.1368924379348755,1.1368924945190593,0.17525823414325714,0.08673293143510818,1.1412482261657715,1.1412481514908088,0.18398937582969666,0.0852593183517456
10,1.1348942518234253,1.1348939871835508,0.17483974993228912,0.08662296831607819,1.1479499340057373,1.1479501170639652,0.18428069353103638,0.0856567919254303
11,1.1323552131652832,1.1323551898061714,0.17451223731040955,0.08652368187904358,1.150866985321045,1.150866992333356,0.18461380898952484,0.08588562905788422
12,1.1301947832107544,1.130194686964883,0.17403222620487213,0.08645979315042496,1.1599318981170654,1.1599320009642957,0.18554101884365082,0.0865713506937027
13,1.128915786743164,1.1289161239532433,0.1742684692144394,0.08640304952859879,1.1588187217712402,1.1588187822985576,0.18473947048187256,0.08653347939252853
14,1.1270467042922974,1.1270465913349665,0.17346897721290588,0.08628787845373154,1.1777782440185547,1.1777781034032626,0.18663200736045837,0.08774600923061371
15,1.1254751682281494,1.1254754991862699,0.17397917807102203,0.08623898774385452,1.162416934967041,1.1624167337014086,0.18470832705497742,0.08689059317111969
16,1.125501036643982,1.125500923079921,0.17349296808242798,0.08627625554800034,1.1796035766601562,1.1796037359749447,0.18675310909748077,0.08828513324260712
17,1.12285578250885,1.1228554302360347,0.17342641949653625,0.08606168627738953,1.1814181804656982,1.181418072820571,0.18643438816070557,0.08838971704244614
18,1.122490406036377,1.1224901225219182,0.1732313185930252,0.08606148511171341,1.183501124382019,1.1835011977037286,0.18682144582271576,0.08869662135839462
19,1.1201584339141846,1.1201588041778685,0.17289327085018158,0.08593761175870895,1.2130104303359985,1.2130100135340656,0.1892692893743515,0.09096231311559677
20,1.1201468706130981,1.1201468780785173,0.1729779839515686,0.08595108985900879,1.210213303565979,1.2102130931966446,0.18918098509311676,0.09090473502874374
21,1.119049072265625,1.119048996120988,0.17275933921337128,0.08588999509811401,1.2228997945785522,1.2228997963008743,0.1905117630958557,0.09192560613155365
22,1.1182477474212646,1.1182477943769042,0.17261745035648346,0.08586476743221283,1.2304699420928955,1.2304697131470876,0.19051587581634521,0.0926094800233841
23,1.1175533533096313,1.117553278233367,0.17270375788211823,0.08582166582345963,1.2307915687561035,1.2307918617968958,0.19082917273044586,0.0930773913860321
24,1.1167932748794556,1.1167932761720547,0.17251934111118317,0.08579001575708389,1.2357852458953857,1.2357852337161084,0.19159339368343353,0.09383123368024826
25,1.1165462732315063,1.1165461987355927,0.17280921339988708,0.08576712757349014,1.2367833852767944,1.236783502763762,0.1913192868232727,0.09374406933784485
26,1.1154859066009521,1.1154856700025635,0.17243289947509766,0.08571967482566833,1.2466026544570923,1.246602456390058,0.19187991321086884,0.0944519191980362
27,1.1147940158843994,1.114793551841334,0.17210252583026886,0.08563727140426636,1.2514466047286987,1.2514467036391927,0.19263800978660583,0.09523121267557144
28,1.1139559745788574,1.1139559704636441,0.17223809659481049,0.08559265732765198,1.2607792615890503,1.2607791646469242,0.1937636137008667,0.09607032686471939
