,loss,mae,mse,val_loss,val_mae,val_mse
0,0.06281296521360334,0.18365737795829773,0.06281295418739319,0.029844267720186467,0.1335507482290268,0.029844269156455994
1,0.02577969993104922,0.12370073795318604,0.02577969618141651,0.024221557496337583,0.1197432428598404,0.02422155998647213
2,0.024272169368765303,0.1211710199713707,0.024272173643112183,0.022595847543075264,0.11574167013168335,0.02259584702551365
3,0.023695442966651624,0.11929281800985336,0.023695440962910652,0.019695341691588146,0.10698584467172623,0.0196953397244215
4,0.02342750564657534,0.11880574375391006,0.02342749759554863,0.020672089993325135,0.11036435514688492,0.020672088488936424
5,0.023193663701555706,0.11784017831087112,0.023193662986159325,0.01853191364454192,0.10408086329698563,0.018531912937760353
6,0.02303281043442498,0.11755578964948654,0.023032810539007187,0.018063317295581957,0.1037212535738945,0.018063316121697426
7,0.022876797838087867,0.1171044409275055,0.022876787930727005,0.01832862113582276,0.10405991226434708,0.018328620120882988
8,0.022842840586824113,0.11718921363353729,0.02284284681081772,0.01951659279702456,0.10693853348493576,0.019516587257385254
9,0.022740919516211787,0.1168060228228569,0.0227409228682518,0.018206922712969382,0.10406509786844254,0.018206920474767685
10,0.022695020000772174,0.11659920960664749,0.022695021703839302,0.018471861862211312,0.10430146753787994,0.018471861258149147
11,0.02270152431165318,0.1168142780661583,0.022701526060700417,0.01818947698135252,0.10386136919260025,0.018189476802945137
12,0.022529124463516192,0.11629553884267807,0.022529127076268196,0.018200479529656748,0.1040671244263649,0.018200479447841644
13,0.022540623751276922,0.11643756181001663,0.0225406214594841,0.01864910840371122,0.10440024733543396,0.018649110570549965
14,0.022425121957722904,0.11615439504384995,0.022425130009651184,0.018445369888431516,0.10429029166698456,0.018445368856191635
15,0.022335131785184117,0.11612197011709213,0.022335130721330643,0.018948389099040085,0.10518401861190796,0.0189483892172575
16,0.02218198221193091,0.11569591611623764,0.022181985899806023,0.01807815781232235,0.1040845587849617,0.0180781539529562
17,0.02212470902503258,0.11571011692285538,0.022124705836176872,0.01807044141229542,0.10428696125745773,0.018070438876748085
18,0.02198941427186521,0.11516807228326797,0.021989410743117332,0.018766645150008286,0.10494674742221832,0.018766649067401886
19,0.021938217042008594,0.11517009139060974,0.02193821594119072,0.018353414745574628,0.10402045398950577,0.0183534137904644
20,0.021880447662580627,0.11515089869499207,0.021880455315113068,0.01814528236067609,0.10402001440525055,0.018145281821489334
21,0.021808715557926565,0.11479946225881577,0.021808704361319542,0.018420870872877606,0.10600920766592026,0.01842087134718895
22,0.021806389159664496,0.11497464776039124,0.0218063835054636,0.01810753897002584,0.10452542454004288,0.018107539042830467
23,0.021664768053959813,0.11403053253889084,0.021664762869477272,0.01839029659256166,0.10449553281068802,0.018390296027064323
24,0.021719652384930694,0.1146136149764061,0.02171964757144451,0.0181430291377971,0.10468236356973648,0.018143024295568466
25,0.021771535094347778,0.11503584682941437,0.02177153341472149,0.01833723787753194,0.10477861762046814,0.018337232992053032
26,0.02150610202629505,0.114107146859169,0.02150610461831093,0.018283077086042324,0.10490242391824722,0.01828307844698429
