,categorical_crossentropy,loss,mae,mse,val_categorical_crossentropy,val_loss,val_mae,val_mse
0,1.2830958366394043,1.283095352706141,0.19007574021816254,0.09428499639034271,1.1836107969284058,1.1836107039230157,0.1901649683713913,0.08778098225593567
1,1.1746996641159058,1.1746994359589804,0.1796659380197525,0.08864090591669083,1.1123201847076416,1.1123200955159647,0.18038879334926605,0.0836547464132309
2,1.157604694366455,1.1576048850907665,0.17657087743282318,0.08773026615381241,1.133796215057373,1.1337963108922922,0.18231181800365448,0.0848136693239212
3,1.1439019441604614,1.143902138894468,0.17560194432735443,0.08707723021507263,1.1408065557479858,1.1408064845176673,0.1821860373020172,0.08512604981660843
4,1.1378839015960693,1.1378841468469578,0.17472945153713226,0.08684413135051727,1.1198647022247314,1.1198647616448416,0.17844709753990173,0.08421741425991058
5,1.132865071296692,1.1328651252429183,0.17385464906692505,0.0865858793258667,1.1779823303222656,1.1779823739954316,0.1841364949941635,0.08738699555397034
6,1.1301463842391968,1.1301465654932417,0.17355899512767792,0.08642856776714325,1.1701750755310059,1.170175417780999,0.18398620188236237,0.08690813928842545
7,1.126601219177246,1.12660129983279,0.17342539131641388,0.08629116415977478,1.1592117547988892,1.1592117281028975,0.18276537954807281,0.08643185347318649
8,1.1250520944595337,1.125052096965593,0.1728130728006363,0.08624415844678879,1.1648460626602173,1.1648457428004104,0.18375758826732635,0.08685468137264252
9,1.1227542161941528,1.1227542778432145,0.17279882729053497,0.08611501753330231,1.1809494495391846,1.1809492449519312,0.1844184547662735,0.08790768682956696
10,1.1216882467269897,1.1216881944426764,0.17246189713478088,0.08602917939424515,1.1881508827209473,1.1881508396628964,0.1858183592557907,0.08844777196645737
11,1.119611382484436,1.1196112638291176,0.17251430451869965,0.08598324656486511,1.2123981714248657,1.2123984001246275,0.1877898871898651,0.09011100977659225
12,1.1204354763031006,1.1204356566338602,0.17233982682228088,0.08597691357135773,1.2046711444854736,1.2046711880356165,0.1878531277179718,0.08968864381313324
13,1.120139479637146,1.120139366693005,0.1722477674484253,0.08599036931991577,1.218809723854065,1.218809866191679,0.18920081853866577,0.09062664955854416
14,1.1181131601333618,1.1181133758391286,0.17250843346118927,0.08585753291845322,1.221614122390747,1.221614125712368,0.1887628585100174,0.09098781645298004
15,1.11690092086792,1.1169011742173371,0.17205452919006348,0.0857953354716301,1.2068078517913818,1.2068076961672836,0.1872827410697937,0.09023986756801605
16,1.1175836324691772,1.117583489465513,0.17148637771606445,0.08575478941202164,1.2357555627822876,1.235755537316526,0.19132323563098907,0.09221554547548294
17,1.1156203746795654,1.1156204955111988,0.17212267220020294,0.08569911867380142,1.232245922088623,1.2322458517194654,0.1903662532567978,0.09215714782476425
18,1.1164778470993042,1.116477503887872,0.17194579541683197,0.0857853814959526,1.2483909130096436,1.2483909730448688,0.19213512539863586,0.09337107837200165
19,1.1162289381027222,1.116228720312969,0.17172981798648834,0.0858398824930191,1.2416822910308838,1.2416824685530765,0.19199317693710327,0.09301983565092087
20,1.1146996021270752,1.1146997149788878,0.17157933115959167,0.08568689227104187,1.2607382535934448,1.2607387989544154,0.19384877383708954,0.09439348429441452
21,1.1139247417449951,1.1139250719117284,0.17165935039520264,0.08559354394674301,1.26395583152771,1.26395573975255,0.19404266774654388,0.09479588270187378
