,categorical_crossentropy,loss,mae,mse,val_categorical_crossentropy,val_loss,val_mae,val_mse
0,1.3409837484359741,1.3409841339734307,0.19730854034423828,0.09725861996412277,1.2584673166275024,1.258467201231926,0.19669146835803986,0.09459945559501648
1,1.2322273254394531,1.2322274699203735,0.1868957281112671,0.09190313518047333,1.2576225996017456,1.257622708969195,0.19686166942119598,0.09412304311990738
2,1.207101583480835,1.207101986296912,0.18457697331905365,0.09044641256332397,1.2244089841842651,1.2244089085251184,0.19307534396648407,0.09214644134044647
3,1.1900533437728882,1.1900534904169335,0.1820530891418457,0.08936676383018494,1.2068848609924316,1.2068847111504144,0.191192626953125,0.09085960686206818
4,1.180321216583252,1.180321113030239,0.1802615523338318,0.0888163149356842,1.2069944143295288,1.2069943574929016,0.19123706221580505,0.090891994535923
5,1.173769474029541,1.1737695038912175,0.17924408614635468,0.08846130222082138,1.1741195917129517,1.174119751150763,0.18799759447574615,0.08856289833784103
6,1.1671489477157593,1.1671489946186397,0.17838318645954132,0.08800480514764786,1.1812102794647217,1.1812102330850496,0.18845920264720917,0.08874791860580444
7,1.1619102954864502,1.1619101205239335,0.177809476852417,0.08774175494909286,1.1555529832839966,1.155553096711205,0.18560266494750977,0.08693447709083557
8,1.158623218536377,1.158623205504868,0.17703492939472198,0.08760934323072433,1.157101035118103,1.1571010079300195,0.18557050824165344,0.08695011585950851
9,1.153356909751892,1.1533571448202655,0.17629104852676392,0.08732753247022629,1.165329098701477,1.1653292951692122,0.18602007627487183,0.08739181607961655
10,1.1494927406311035,1.1494929647255745,0.17597191035747528,0.08704238384962082,1.156328558921814,1.156328466531539,0.1848522126674652,0.08680126070976257
11,1.1475872993469238,1.1475878776003496,0.1758948564529419,0.08703454583883286,1.1510798931121826,1.1510797559415347,0.18426641821861267,0.08629641681909561
12,1.1442301273345947,1.144230266064768,0.17556604743003845,0.08683760464191437,1.1473511457443237,1.1473511361485296,0.1834447830915451,0.08608701080083847
13,1.142409324645996,1.1424093505771162,0.1751621663570404,0.08678995817899704,1.14335036277771,1.1433502434453975,0.18291547894477844,0.0856807753443718
14,1.1391545534133911,1.1391542073925345,0.17460907995700836,0.08658599853515625,1.1511725187301636,1.151172445039385,0.18359437584877014,0.08608786016702652
15,1.1375426054000854,1.137542677864772,0.17445404827594757,0.08653899282217026,1.1500109434127808,1.1500109712159794,0.18323825299739838,0.08590003103017807
16,1.1350576877593994,1.1350575346259792,0.17476452887058258,0.0864037275314331,1.1343644857406616,1.1343645210482634,0.18142102658748627,0.08498313277959824
17,1.1332366466522217,1.133236741671443,0.17373953759670258,0.08632677793502808,1.1449590921401978,1.1449591308924436,0.18225796520709991,0.08549870550632477
18,1.1315301656723022,1.1315301265909652,0.17382898926734924,0.08622919768095016,1.1599760055541992,1.1599758366436166,0.1837765872478485,0.08638739585876465
19,1.129927635192871,1.129927595491614,0.17367109656333923,0.08617741614580154,1.1626604795455933,1.1626604104066658,0.18374648690223694,0.08658017963171005
20,1.1286358833312988,1.128636119824169,0.17367784678936005,0.08614128082990646,1.1548845767974854,1.1548845759363244,0.18284299969673157,0.08604097366333008
21,1.1269108057022095,1.1269101235264565,0.17313198745250702,0.08609596639871597,1.16777765750885,1.1677778296180308,0.18394237756729126,0.08687497675418854
22,1.1249635219573975,1.1249635775127778,0.17278550565242767,0.08598104864358902,1.1840250492095947,1.1840250911604386,0.185626819729805,0.08774027228355408
23,1.1235824823379517,1.1235823120314297,0.17336629331111908,0.08592826128005981,1.179722547531128,1.1797223461424726,0.18488232791423798,0.0874805822968483
24,1.1230554580688477,1.1230556713213142,0.17262201011180878,0.08590077608823776,1.1947847604751587,1.1947851307743966,0.18622158467769623,0.0883592739701271
25,1.1215208768844604,1.1215206948917875,0.17265018820762634,0.08583535999059677,1.2082712650299072,1.2082712481757558,0.1874440312385559,0.08931346237659454
26,1.120244026184082,1.120244138007091,0.17265038192272186,0.08577658236026764,1.2034432888031006,1.2034434043217002,0.18667632341384888,0.08896256238222122
27,1.119126558303833,1.119126723004696,0.17241546511650085,0.08574987947940826,1.2100452184677124,1.2100451608929472,0.18738244473934174,0.0894402340054512
28,1.1186436414718628,1.1186438734274466,0.1722782999277115,0.0856853649020195,1.2202879190444946,1.2202879945806182,0.1882285326719284,0.09021998941898346
29,1.1174099445343018,1.117409820207375,0.17239947617053986,0.08566267788410187,1.21517014503479,1.2151702652282637,0.18773171305656433,0.09002546221017838
30,1.117025375366211,1.1170253729392903,0.17193925380706787,0.0856548622250557,1.2318693399429321,1.2318691668495674,0.1892145872116089,0.09115082770586014
31,1.1151846647262573,1.1151847426515153,0.17197638750076294,0.08554814010858536,1.25497305393219,1.254972961049823,0.19094233214855194,0.09273045510053635
32,1.114621639251709,1.1146214545946993,0.17191345989704132,0.08551669120788574,1.2601221799850464,1.260122210740797,0.1916569471359253,0.09326107800006866
33,1.1140400171279907,1.1140400945256574,0.17207778990268707,0.08550146222114563,1.256788730621338,1.2567885773346765,0.19110026955604553,0.09317339956760406
34,1.11284601688385,1.1128460682184989,0.17158301174640656,0.08542080223560333,1.291062593460083,1.2910625998572791,0.19408263266086578,0.0955602303147316
35,1.1127314567565918,1.1127316315212616,0.1719968318939209,0.08544095605611801,1.2703981399536133,1.2703980697074788,0.19196127355098724,0.09445091336965561
36,1.1112438440322876,1.1112441376501228,0.17151696979999542,0.08530080318450928,1.2792835235595703,1.279283373102438,0.1929236203432083,0.09522173553705215
