,loss,mae,mse,val_loss,val_mae,val_mse
0,6.774462628803087,0.19861796498298645,0.1559794396162033,4.808078993215649,0.21738684177398682,0.17377151548862457
1,8.052510020670564,0.2133197784423828,0.16006682813167572,7.376794316820316,0.2198503315448761,0.16741779446601868
2,8.099835213594723,0.22355033457279205,0.161668062210083,7.940477819265596,0.22510597109794617,0.1642874777317047
3,7.468287531657925,0.22148744761943817,0.15437275171279907,9.17735647195633,0.22380074858665466,0.15267832577228546
4,7.545365292935958,0.22648362815380096,0.15807132422924042,8.87906039831439,0.22161555290222168,0.1537730097770691
5,9.154215925729979,0.24036292731761932,0.16719837486743927,7.943708720960115,0.23840905725955963,0.16373273730278015
6,7.785165434631466,0.2414204329252243,0.1687859147787094,8.07617207577354,0.24014683067798615,0.16344986855983734
7,8.056620559803168,0.24817664921283722,0.17320428788661957,8.253322097908233,0.24056603014469147,0.16666057705879211
8,8.272655525096734,0.2648318409919739,0.18462981283664703,6.591550456112015,0.2511596083641052,0.1758316159248352
9,6.921109675807159,0.2721707224845886,0.18819387257099152,6.770433664690969,0.26062071323394775,0.18139688670635223
10,7.260847148267482,0.28803566098213196,0.20262277126312256,6.252235912317093,0.27648401260375977,0.2035469263792038
