,categorical_crossentropy,loss,mae,mse,val_categorical_crossentropy,val_loss,val_mae,val_mse
0,1.3407834768295288,1.3407831981557217,0.19784343242645264,0.09757652133703232,1.3135379552841187,1.3135379857938234,0.2025371789932251,0.0952807366847992
1,1.2394169569015503,1.239417195715823,0.18855318427085876,0.09278017282485962,1.2912626266479492,1.2912624923068303,0.20111271739006042,0.094222791492939
2,1.2107741832733154,1.2107737227783026,0.18549387156963348,0.09099151939153671,1.2530409097671509,1.2530411239501984,0.19717378914356232,0.09205572307109833
3,1.1938016414642334,1.1938019329321334,0.18303920328617096,0.08992768824100494,1.2235252857208252,1.2235253916436304,0.19510582089424133,0.0901094302535057
4,1.1817069053649902,1.1817068880599904,0.18155710399150848,0.0891745388507843,1.2155832052230835,1.2155832055921525,0.19343410432338715,0.08958452939987183
5,1.1749690771102905,1.1749686680818243,0.18029949069023132,0.08874712884426117,1.2020872831344604,1.2020875547692502,0.1917898803949356,0.08865814656019211
6,1.1683439016342163,1.1683441846870326,0.17911110818386078,0.08840584754943848,1.2029567956924438,1.2029565827396262,0.19201821088790894,0.08856698870658875
7,1.162450909614563,1.1624504737448813,0.17883189022541046,0.08798292279243469,1.1987735033035278,1.1987733751135592,0.19135017693042755,0.08828388154506683
8,1.158606767654419,1.1586071974567989,0.17772911489009857,0.087812639772892,1.1943391561508179,1.1943394473462652,0.19064664840698242,0.08796416968107224
9,1.1539430618286133,1.1539433931824274,0.1775442212820053,0.08751441538333893,1.1877306699752808,1.1877307113110096,0.1895584762096405,0.0876166895031929
10,1.1506130695343018,1.150613105885353,0.17699262499809265,0.08735819160938263,1.185080885887146,1.1850809907027442,0.18898075819015503,0.0874960869550705
11,1.1482361555099487,1.1482366222701101,0.1763727068901062,0.08725281059741974,1.2001522779464722,1.200152265890218,0.19004741311073303,0.08836743235588074
12,1.1443309783935547,1.1443309137372217,0.1762128323316574,0.08701692521572113,1.1970747709274292,1.197074764530233,0.18900629878044128,0.08818598836660385
13,1.1425788402557373,1.1425792544150306,0.17556391656398773,0.08701023459434509,1.2047803401947021,1.2047805016008817,0.18952319025993347,0.08877824991941452
14,1.1401517391204834,1.1401515943230083,0.17567376792430878,0.0868590697646141,1.210107445716858,1.2101075481950192,0.19022443890571594,0.08929304033517838
15,1.1378824710845947,1.1378826416153431,0.1750507801771164,0.08672695606946945,1.2163752317428589,1.2163753953634524,0.19063827395439148,0.08978086709976196
16,1.1363036632537842,1.1363034326963177,0.1752660572528839,0.08669175207614899,1.2119344472885132,1.21193452294766,0.1896035075187683,0.08951335400342941
17,1.1341431140899658,1.1341430329727795,0.17478740215301514,0.08657172322273254,1.2194607257843018,1.2194608394575561,0.18989624083042145,0.09008747339248657
18,1.1327162981033325,1.1327163976334607,0.17477953433990479,0.0865289717912674,1.2301270961761475,1.2301271431709344,0.19087180495262146,0.09108076244592667
19,1.1305437088012695,1.1305433591400318,0.17413784563541412,0.0863991379737854,1.2498860359191895,1.249886068889354,0.19235047698020935,0.09238582849502563
20,1.1285686492919922,1.1285690424531454,0.17412982881069183,0.08629767596721649,1.2477034330368042,1.247703558151198,0.19219791889190674,0.09251661598682404
21,1.1278117895126343,1.1278119992038587,0.17394429445266724,0.08628425002098083,1.262144923210144,1.2621447472872502,0.19322539865970612,0.09352267533540726
22,1.1261389255523682,1.1261392920305835,0.17381364107131958,0.08618682622909546,1.2699533700942993,1.269953399004705,0.19351685047149658,0.09432245045900345
23,1.125947117805481,1.1259473441685952,0.17395685613155365,0.08620426058769226,1.2821310758590698,1.2821312402178013,0.19451916217803955,0.09535691142082214
24,1.1235193014144897,1.123519402421874,0.1733877956867218,0.08608168363571167,1.2901294231414795,1.2901293752855314,0.19481965899467468,0.09600357711315155
25,1.122537612915039,1.1225374945103266,0.17349673807621002,0.08601603657007217,1.29361093044281,1.2936109455746394,0.194808229804039,0.09637705236673355
26,1.1213092803955078,1.1213092884940368,0.17305314540863037,0.0859486386179924,1.3071686029434204,1.3071687187080658,0.19638974964618683,0.09776192158460617
27,1.121069073677063,1.1210692778813363,0.17305617034435272,0.08594538271427155,1.3178060054779053,1.3178059324022418,0.197027325630188,0.09879836440086365
28,1.1196671724319458,1.1196668441645417,0.17320889234542847,0.08587583154439926,1.33269464969635,1.3326947766560888,0.19821728765964508,0.10020413994789124
29,1.1179696321487427,1.1179700070816112,0.1726786494255066,0.08577978610992432,1.346010446548462,1.346010686443317,0.19925829768180847,0.10148268193006516
30,1.1185588836669922,1.1185585433177436,0.17294399440288544,0.08581241220235825,1.3404461145401,1.3404458513938975,0.19794315099716187,0.10089630633592606
