,loss,mae,mse,val_loss,val_mae,val_mse
0,5.0525105395137055,0.19169779121875763,0.14401571452617645,10.16909468801398,0.1999405026435852,0.1336228996515274
1,8.817486640213765,0.20996131002902985,0.15130287408828735,11.825903552973603,0.20523399114608765,0.14110079407691956
2,9.939076374345689,0.21417799592018127,0.14567111432552338,11.387165674853252,0.22562702000141144,0.13388191163539886
3,9.704784968654046,0.2207985818386078,0.14318689703941345,7.741217787051718,0.2696613669395447,0.14570562541484833
4,9.827467944615115,0.2340485006570816,0.15910162031650543,12.56702541493041,0.26315951347351074,0.14832408726215363
5,8.376390923096618,0.23841190338134766,0.14646175503730774,10.131072665884767,0.2490248829126358,0.14496029913425446
6,10.26041311834581,0.24040648341178894,0.1585458219051361,12.29187554102564,0.24928946793079376,0.14409315586090088
7,9.224184212956978,0.24341845512390137,0.15320758521556854,9.38903191067486,0.24508732557296753,0.15453177690505981
8,9.716808717179275,0.24593175947666168,0.15294910967350006,12.034977595503486,0.24816769361495972,0.15907543897628784
9,8.198526830571664,0.2480279952287674,0.15262316167354584,7.59224824934921,0.2566710114479065,0.1689416915178299
10,9.359724513143446,0.2501745820045471,0.162367045879364,7.828444762495649,0.2559153437614441,0.1628231555223465
11,7.117757037902271,0.2581123113632202,0.15058712661266327,8.756826966170555,0.29124072194099426,0.20109032094478607
12,8.838140861662637,0.25880756974220276,0.15477974712848663,8.998588781238709,0.28216353058815,0.1774093210697174
13,7.630660616347543,0.26556727290153503,0.16565710306167603,10.429115571473774,0.28377974033355713,0.1704910397529602
14,7.088778818265282,0.2817775011062622,0.19422291219234467,9.385772017871632,0.29270070791244507,0.18230098485946655
15,7.64459647458382,0.28926441073417664,0.1918252557516098,8.89328216251574,0.30128687620162964,0.1881009340286255
16,8.002933244714432,0.2910202443599701,0.16972893476486206,8.234230856408276,0.3172035813331604,0.20158685743808746
17,7.139655622277347,0.30294808745384216,0.16536134481430054,7.59162536125065,0.32199400663375854,0.2066153585910797
18,6.619969925044929,0.31614217162132263,0.1688021868467331,6.399712241470998,0.3441739082336426,0.23126409947872162
19,7.096980247654504,0.3295370638370514,0.1861354410648346,6.232773031243599,0.3674684166908264,0.25291240215301514
20,7.573132789608124,0.335747092962265,0.198818176984787,5.695828353288373,0.37154826521873474,0.25701895356178284
21,7.533162274226791,0.3325258195400238,0.19883781671524048,6.207368190074484,0.35011014342308044,0.2338007688522339
22,7.7922385922013735,0.3382628560066223,0.2043398916721344,5.23122475722995,0.35134395956993103,0.23873856663703918
23,8.201870727908346,0.341788649559021,0.21230684220790863,7.104589119784234,0.36258575320243835,0.2463173121213913
24,8.153142348840646,0.35417723655700684,0.22002394497394562,4.78834701580898,0.39813756942749023,0.28781288862228394
25,8.363411499016053,0.3712422549724579,0.2306097447872162,7.322307038971514,0.395199716091156,0.2841677963733673
26,8.43767081530258,0.38440728187561035,0.2513761818408966,5.473787690832888,0.40321698784828186,0.2900524437427521
27,7.865308784515329,0.38268154859542847,0.24817988276481628,5.506932187006569,0.41438812017440796,0.30102699995040894
28,7.328232195024222,0.38507476449012756,0.24632148444652557,6.718601191376016,0.4073341190814972,0.29399827122688293
29,8.103797301064388,0.40546515583992004,0.27158665657043457,7.403368475267393,0.42851880192756653,0.3191823363304138
30,8.32797500577116,0.41595447063446045,0.2949386239051819,6.562262388943887,0.438651442527771,0.32816281914711
31,8.287199782955913,0.41930729150772095,0.2850809097290039,8.296095944041438,0.46344488859176636,0.3492254614830017
32,8.118803975473647,0.43114742636680603,0.30256348848342896,8.003812611287593,0.4351162314414978,0.3275420069694519
33,8.02650156233456,0.44898468255996704,0.34450003504753113,7.741359588162449,0.43808677792549133,0.3294270932674408
34,8.341038578823714,0.4472949802875519,0.3377327024936676,7.412080334436045,0.43080753087997437,0.32236817479133606
